??/?????/???,???????,CO,O3,NO2,SO2,PM10,Rel hum,Temp,Wind dir,Wind speed,PM2.5
,,at 3 m (ppm),at 3 m (ppb),at 3 m (ppb),at 3 m (ppb),at 3 m (???./??.?.),at 2 m (%RH),at 2 m ,at 10 m (Deg.M),at 10 m (m/s),at 3 m (???./??.?.)
190613,1200,0.5,6,5,3,24,54,32.5,221,0.8,
190613,1300,0.5,8,6,3,25,56,32.3,218,0.8,
190613,1400,0.5,14,4,2,30,53,33.1,218,0.8,
190613,1500,0.5,15,5,2,25,49,34.3,218,0.6,
190613,1600,0.5,17,6,2,28,51,33.9,200,0.6,
190613,1700,0.5,11,9,2,29,57,32.2,189,0.5,
190613,1800,0.6,9,9,2,32,61,30.9,195,0.5,
190613,1900,0.6,5,5,2,20,66,29,230,0.7,
190613,2000,0.6,1,7,2,17,89,25.3,216,0.4,
190613,2100,0.6,0,4,2,32,97,24.1,191,0.6,
190613,2200,0.7,0,12,2,29,96,24.3,164,0.4,
190613,2300,0.8,0,17,2,18,95,24.7,188,0.4,
190613,2400,0.9,0,16,2,29,95,24.9,93,0.4,
190614,100,0.9,0,24,2,38,94,25.1,186,0.4,
190614,200,0.6,0,30,2,45,91,25,221,0.6,
190614,300,0.6,0,16,2,26,90,24.8,208,0.5,
190614,400,0.5,0,13,2,26,90,24.8,206,0.5,
190614,500,0.6,0,16,1,24,91,24.8,183,0.5,
190614,600,0.7,0,14,2,21,90,25,209,0.5,
190614,700,0.8,1,6,1,21,89,25.6,191,0.4,
190614,800,0.7,0,8,2,20,77,28.1,187,0.4,
190614,900,0.6,0,8,2,21,65,30.5,210,0.6,
190614,1000,-,-,-,-,20,59,31.6,220,0.9,
190614,1100,0.5,15,6,3,26,54,32.3,237,0.9,
190614,1200,0.5,18,6,3,31,52,33.3,238,0.7,
190614,1300,0.5,28,9,4,34,49,34.1,224,0.8,
190614,1400,0.5,30,6,3,41,48,34.3,225,0.8,
190614,1500,0.5,26,5,3,28,53,33,227,0.5,
190614,1600,0.6,29,6,3,29,54,33.1,223,0.7,
190614,1700,0.5,23,7,3,31,54,32.5,219,1.1,
190614,1800,0.6,14,10,2,31,57,31.1,227,0.8,
190614,1900,0.6,12,8,2,24,55,30.4,232,0.9,
190614,2000,0.7,3,17,2,15,62,29.2,214,0.5,
190614,2100,0.6,1,14,2,27,69,28.5,209,0.3,
190614,2200,0.6,0,17,2,22,72,28.1,211,0.4,
190614,2300,0.6,0,15,2,24,76,27.7,195,0.3,
190614,2400,0.6,0,10,2,25,78,27.6,210,0.4,
190615,100,0.6,0,17,2,29,76,27.6,233,0.6,
190615,200,0.6,1,18,4,43,69,27.5,219,0.5,
190615,300,0.6,1,18,4,39,71,27.3,227,0.5,
190615,400,0.5,1,12,3,32,74,26.7,224,0.5,
190615,500,0.5,2,10,3,25,75,26.4,216,0.5,
190615,600,0.6,2,14,2,23,76,26.2,224,0.6,
190615,700,0.7,1,15,2,29,77,26.1,222,0.6,
190615,800,0.7,4,14,3,27,68,28.4,228,0.6,
190615,900,-,-,-,-,33,59,30.9,216,0.6,
190615,1000,0.6,17,9,4,27,53,32.3,250,0.5,
190615,1100,0.5,19,5,4,33,49,33.4,234,0.8,
190615,1200,0.5,27,2,4,31,47,33.6,250,1.2,
190615,1300,0.5,31,2,3,22,48,33.6,263,1.4,
190615,1400,0.5,31,5,3,29,51,33.2,227,0.8,
190615,1500,0.5,36,5,3,26,47,35,215,0.5,
190615,1600,0.5,39,7,3,25,46,35,216,0.6,
190615,1700,0.6,12,6,3,31,89,26,185,0.6,
190615,1800,0.7,6,10,2,30,91,26.6,264,0.4,
190615,1900,0.9,3,17,1,23,85,27.2,233,0.5,
190615,2000,0.9,0,17,1,28,86,26.9,221,0.5,
190615,2100,0.7,2,10,1,31,94,25.3,238,0.7,
190615,2200,0.6,2,8,1,20,99,23.7,204,0.4,
190615,2300,0.6,0,15,1,19,100,23.9,180,0.3,
190615,2400,0.7,0,19,1,15,100,24.3,177,0.5,
190616,100,0.7,1,22,1,29,100,24.5,159,0.1,
190616,200,0.6,0,26,1,34,99,24.3,291,0.5,
190616,300,0.6,0,37,1,22,97,24.5,248,0.4,
190616,400,0.7,0,17,1,22,99,24.5,190,0.6,
190616,500,0.7,0,15,1,30,100,24.5,185,0.3,
190616,600,0.8,0,15,2,33,100,24.4,198,0.5,
190616,700,1.3,0,12,2,39,100,24.7,108,0.6,
190616,800,-,-,-,-,47,96,26.2,90,0.6,
190616,900,0.8,1,9,2,41,77,28.7,179,0.3,
190616,1000,0.7,4,9,2,26,66,29.8,221,0.6,
190616,1100,0.6,14,8,2,25,58,31.9,228,0.6,
190616,1200,0.5,15,10,2,27,54,32.4,235,0.7,
190616,1300,0.5,24,11,2,31,51,33,236,0.8,
190616,1400,0.5,31,4,2,34,52,32.7,250,0.8,
190616,1500,0.5,23,5,2,26,60,31.4,220,0.7,
190616,1600,0.6,9,5,2,23,76,28.6,235,1,
190616,1700,0.6,5,5,2,25,86,25.9,256,1.3,
190616,1800,0.7,4,12,1,14,82,25.7,245,0.6,
190616,1900,0.8,1,18,1,12,82,25.9,245,0.6,
190616,2000,0.8,1,16,1,18,84,25.5,234,0.5,
190616,2100,0.9,0,21,1,20,89,25.2,172,0.3,
190616,2200,1.3,0,23,2,33,91,25.4,91,0.6,
190616,2300,1.3,0,20,2,43,94,25.4,111,0.5,
190616,2400,1.1,0,19,2,41,96,25.4,103,0.4,
190617,100,1,0,16,2,53,98,25.3,92,0.6,
190617,200,0.8,0,17,2,50,99,25,94,0.6,
190617,300,0.7,1,14,2,33,99,24.7,168,0.2,
190617,400,0.5,0,10,2,36,90,24.5,220,0.5,
190617,500,0.5,0,14,2,15,86,24.8,211,0.5,
190617,600,0.7,0,27,1,20,85,25,210,0.5,
190617,700,-,-,-,-,17,85,25.3,207,0.3,
190617,800,0.9,1,19,2,22,81,26.6,207,0.4,
190617,900,1,0,17,2,28,76,27.9,188,0.3,
190617,1000,0.7,0,11,2,37,79,27.7,210,0.5,
190617,1100,0.6,0,10,2,22,72,28.9,225,0.9,
190617,1200,0.6,0,12,2,18,80,27.8,257,0.7,
190617,1300,0.6,0,17,3,31,80,27.7,239,0.6,
190617,1400,0.6,2,13,3,23,70,28.9,244,0.8,
190617,1500,0.6,5,11,3,23,66,29.8,231,0.7,
190617,1600,0.6,7,11,2,25,68,29.1,207,0.5,
190617,1700,0.7,3,13,2,23,85,26.2,263,0.3,
190617,1800,0.9,1,16,2,26,92,25.4,344,0.3,
190617,1900,1.4,0,17,2,19,92,25.4,228,0.5,
190617,2000,1.6,0,23,2,27,90,25.2,220,0.6,
190617,2100,1.2,0,28,2,33,87,25.2,220,0.5,
190617,2200,1,0,41,2,33,80,25.2,211,0.6,
190617,2300,1,0,24,2,38,81,25.1,215,0.6,
190617,2400,0.9,0,21,2,38,85,25.1,346,0.5,
190618,100,0.9,0,19,2,34,84,25.1,151,0.4,
190618,200,0.7,0,17,2,36,81,25.2,190,0.5,
190618,300,0.5,1,11,2,26,80,25.3,199,0.5,
190618,400,0.5,1,11,2,18,77,25.6,176,0.5,
190618,500,0.6,1,14,2,20,79,25.7,195,0.5,
190618,600,-,-,-,-,23,80,25.6,202,0.4,
190618,700,0.7,1,12,2,24,81,25.9,193,0.3,
190618,800,0.8,0,12,2,25,77,27.3,203,0.3,
190618,900,0.7,0,10,2,32,70,28.8,207,0.5,
190618,1000,0.6,1,11,2,21,62,30.1,224,0.8,
190618,1100,0.5,5,12,2,26,59,30.5,227,0.6,
190618,1200,0.5,10,11,3,24,55,31.4,227,0.8,
190618,1300,0.5,12,12,3,29,55,31.3,226,0.5,
190618,1400,0.5,20,6,2,27,56,31.2,225,0.6,
190618,1500,0.5,14,10,2,17,61,29.9,192,0.5,
190618,1600,0.5,11,12,2,12,62,29.8,189,0.4,
190618,1700,0.6,9,12,1,14,63,29.2,192,0.5,
190618,1800,0.6,8,11,1,21,65,28.7,200,0.4,
190618,1900,0.6,6,15,1,11,66,28.3,199,0.4,
190618,2000,0.7,3,25,2,10,67,27.5,216,0.5,
190618,2100,0.7,3,25,2,27,67,27.1,209,0.3,
190618,2200,0.7,0,24,2,26,68,26.9,212,0.4,
190618,2300,0.7,0,25,2,36,69,26.8,187,0.5,
190618,2400,0.6,1,19,1,30,72,26.9,194,0.4,
190619,100,0.5,5,5,1,35,73,26.8,180,0.4,
190619,200,0.5,5,3,1,25,74,26.5,181,0.3,
190619,300,0.5,4,4,1,19,75,26.4,186,0.4,
190619,400,0.5,2,6,1,12,76,26.2,196,0.4,
190619,500,-,-,-,-,18,78,26.1,199,0.4,
190619,600,0.5,2,10,1,26,80,26,196,0.3,
190619,700,0.6,0,13,1,9,79,26.1,187,0.3,
190619,800,0.8,0,13,1,15,78,26.8,197,0.3,
190619,900,0.8,0,14,2,22,73,28,181,0.4,
190619,1000,0.7,1,14,2,17,67,29.1,178,0.3,
190619,1100,0.6,5,11,2,26,61,30,222,0.6,
190619,1200,0.6,3,11,3,25,61,30,219,0.4,
190619,1300,0.6,10,11,3,37,59,31.2,205,0.4,
190619,1400,0.5,12,8,2,40,58,31.4,196,0.4,
190619,1500,0.5,15,6,3,21,49,33.8,221,0.9,
190619,1600,0.5,19,5,2,22,48,33.7,225,0.8,
190619,1700,0.5,11,7,3,24,54,32.1,211,0.5,
190619,1800,0.6,10,11,2,21,59,30.7,212,0.4,
190619,1900,0.7,3,15,2,13,62,29.6,202,0.3,
190619,2000,0.7,0,20,2,25,68,28.3,206,0.4,
190619,2100,0.6,0,16,2,31,68,27.2,206,0.6,
190619,2200,0.6,1,20,2,27,69,25.8,189,0.4,
190619,2300,0.6,0,24,2,25,69,25.7,214,0.4,
190619,2400,0.6,1,19,2,21,70,25.7,239,0.6,
190620,100,0.6,1,20,2,33,71,25.8,250,0.6,
190620,200,0.5,1,15,2,30,73,25.7,241,0.5,
190620,300,0.6,1,15,3,23,76,25.4,233,0.6,
190620,400,-,-,-,-,33,77,25.1,262,0.6,
190620,500,0.6,1,15,3,30,81,24.6,218,0.6,
190620,600,0.7,0,15,2,25,83,24.3,154,0.5,
190620,700,1.3,0,18,3,17,82,24.8,94,0.6,
190620,800,1,0,22,4,54,71,27.9,103,0.5,
190620,900,1,1,24,4,45,63,30,160,0.3,
190620,1000,0.8,3,22,4,41,55,31.9,205,0.4,
190620,1100,0.5,9,8,3,37,52,31.9,239,0.7,
190620,1200,0.5,17,8,3,25,53,32.1,256,0.7,
190620,1300,0.5,28,8,4,40,52,32.4,247,0.9,
190620,1400,0.5,23,8,3,35,52,33.3,232,0.7,
190620,1500,0.5,25,4,4,38,50,33.2,259,0.8,
190620,1600,0.5,31,2,3,37,49,32.9,285,0.8,
190620,1700,0.5,24,5,4,32,49,32.8,254,0.7,
190620,1800,0.6,23,6,3,28,46,33.4,248,0.9,
190620,1900,0.7,10,18,3,22,58,31,223,0.5,
190620,2000,0.7,1,16,2,23,67,29.2,221,0.6,
190620,2100,0.7,0,19,2,25,70,28.5,220,0.6,
190620,2200,0.7,0,20,2,25,73,28.2,223,0.6,
190620,2300,0.7,0,17,2,29,74,28,223,0.6,
190620,2400,0.6,0,17,2,38,75,27.7,220,0.5,
190621,100,0.6,0,14,3,42,77,27.3,220,0.5,
190621,200,0.6,0,12,3,26,76,27,228,0.6,
190621,300,-,-,-,-,34,78,26.6,243,0.6,
190621,400,0.5,1,9,3,32,78,26.2,263,0.6,
190621,500,0.5,1,8,2,32,75,25.8,256,0.6,
190621,600,0.6,0,11,2,22,75,25.6,269,0.6,
190621,700,0.6,0,11,2,12,74,25.9,263,0.6,
190621,800,0.6,0,9,2,24,69,27.5,287,0.5,
190621,900,0.6,2,6,2,29,61,29.7,290,0.5,
190621,1000,0.5,5,3,3,38,56,30.9,283,0.6,
190621,1100,0.5,10,2,3,31,51,32,271,0.7,
190621,1200,0.5,16,2,3,31,48,33,288,0.5,
190621,1300,0.5,24,1,2,39,47,33.4,309,0.6,
190621,1400,0.5,28,0,2,35,45,34.1,286,0.8,
190621,1500,0.5,31,1,2,33,45,34.3,284,0.7,
190621,1600,0.5,33,0,2,35,43,34.6,295,0.7,
190621,1700,0.5,28,1,2,36,42,34.8,286,0.7,
190621,1800,0.5,26,2,2,33,46,33.8,277,0.5,
190621,1900,0.6,18,7,3,28,50,32.4,241,0.5,
190621,2000,0.9,9,13,3,30,53,30.9,236,0.6,
190621,2100,0.9,4,21,2,42,60,30.1,221,0.6,
190621,2200,0.6,1,15,2,50,69,29.1,225,0.9,
190621,2300,0.6,0,15,2,33,72,28.4,216,0.6,
190621,2400,0.6,0,16,2,33,74,28.2,224,0.7,
190622,100,0.5,1,8,2,42,76,28,221,0.6,
190622,200,-,-,-,-,35,79,27.7,227,0.6,
190622,300,0.6,1,9,3,32,80,27.4,235,0.6,
190622,400,0.5,0,8,3,37,75,27.2,253,0.6,
190622,500,0.5,0,6,3,33,72,26.8,262,0.7,
190622,600,0.5,1,6,2,29,73,26.3,275,0.7,
190622,700,0.5,0,6,2,18,72,26.5,269,1,
190622,800,0.5,1,3,2,31,66,28.2,271,1.4,
190622,900,0.5,4,3,2,30,60,29.3,301,0.9,
190622,1000,0.5,7,3,2,34,55,30.9,276,1.2,
190622,1100,0.5,13,3,2,47,50,32.2,278,1,
190622,1200,0.5,21,3,3,46,47,33.5,268,1.1,
190622,1300,0.5,25,2,2,57,45,34.3,275,0.7,
190622,1400,0.5,26,2,2,51,41,35,296,0.7,
190622,1500,0.5,31,1,2,34,38,35.7,294,0.8,
190622,1600,0.5,29,0,2,42,37,35.7,296,0.8,
190622,1700,0.5,31,2,2,39,38,36.1,263,0.7,
190622,1800,0.5,29,2,2,38,40,35,280,0.6,
190622,1900,0.6,16,5,3,29,45,33.2,251,0.5,
190622,2000,0.7,7,16,2,36,60,30.8,215,0.6,
190622,2100,0.7,1,15,2,42,65,29.8,212,0.4,
190622,2200,0.7,0,16,2,43,66,29.3,199,0.4,
190622,2300,0.6,0,12,3,33,68,29,204,0.5,
190622,2400,0.6,0,10,3,31,72,28.7,201,0.4,
190623,100,-,-,-,-,47,75,28.5,193,0.4,
190623,200,0.5,1,4,3,41,77,28.2,197,0.4,
190623,300,0.5,0,3,2,32,78,28,193,0.4,
190623,400,0.5,0,3,2,27,78,27.9,206,0.3,
190623,500,0.5,0,3,2,24,80,27.8,225,0.6,
190623,600,0.6,1,2,2,21,77,27.7,243,0.6,
190623,700,0.6,0,4,2,10,76,27.6,238,0.6,
190623,800,0.6,0,4,2,28,68,28.8,261,0.6,
190623,900,0.5,0,7,3,37,59,30.3,268,0.9,
190623,1000,0.5,1,15,3,33,53,31.6,272,0.8,
190623,1100,0.5,8,8,3,45,50,33.1,256,0.8,
190623,1200,0.5,15,4,4,40,48,33.9,299,0.4,
190623,1300,0.6,23,2,3,52,46,34.4,299,0.5,
190623,1400,0.5,22,2,3,43,43,35.4,272,0.5,
190623,1500,0.5,23,2,2,25,44,34.5,310,0.6,
190623,1600,0.6,12,7,3,25,72,28.6,182,0.8,
190623,1700,0.7,1,20,2,40,96,24.3,169,0.5,
190623,1800,0.9,1,29,2,22,93,25.2,168,0.5,
190623,1900,1.2,0,34,2,22,94,25.7,167,0.4,
190623,2000,0.9,0,24,2,41,92,26.1,186,0.4,
190623,2100,0.9,0,17,2,52,90,26.3,184,0.5,
190623,2200,0.7,0,12,2,52,87,26.5,178,0.5,
190623,2300,0.6,0,9,2,38,84,26.8,181,0.5,
190623,2400,-,-,-,-,39,85,26.6,176,0.5,
190624,100,0.6,0,13,3,36,86,26.4,158,0.5,
190624,200,0.5,0,9,3,34,83,26.8,160,0.4,
190624,300,0.6,0,8,3,27,87,26.5,103,0.5,
190624,400,0.6,0,7,2,32,89,26.6,126,0.6,
190624,500,0.6,1,8,2,30,90,26.2,94,0.7,
190624,600,0.7,0,5,2,36,90,25.7,111,0.2,
190624,700,0.6,0,3,3,22,80,25.3,239,0.6,
190624,800,0.6,0,15,2,16,77,26.4,223,0.7,
190624,900,0.7,1,21,2,7,69,28.4,200,0.4,
190624,1000,0.7,2,16,2,17,64,30,181,0.5,
190624,1100,0.6,3,8,3,17,54,32.1,196,0.4,
190624,1200,0.6,15,12,2,27,52,32.7,164,0,
190624,1300,0.7,18,15,3,35,60,31,218,0.4,
190624,1400,0.8,10,14,3,28,80,28.2,127,0.4,
190624,1500,0.7,9,11,3,31,74,29.2,133,0.7,
190624,1600,0.7,1,8,3,30,77,28.5,119,0.6,
190624,1700,0.7,0,9,4,28,71,28.8,142,0.7,
190624,1800,0.8,0,8,4,32,70,28.8,136,0.6,
190624,1900,0.8,0,11,3,18,71,28.3,171,0.5,
190624,2000,0.9,0,17,2,35,74,27.8,184,0.4,
190624,2100,0.6,0,19,4,38,78,26.1,340,0.9,
190624,2200,0.6,0,26,3,25,85,24.6,327,0.7,
190624,2300,-,-,-,-,22,92,24.5,226,0.5,
190624,2400,0.6,1,11,4,27,96,23.9,192,0.3,
190625,100,0.6,0,13,3,27,98,23.9,188,0.4,
190625,200,0.7,0,15,2,13,98,23.8,155,0,
190625,300,0.6,0,12,2,13,97,23.9,316,0.5,
190625,400,0.7,0,14,2,8,97,23.9,81,0.6,
190625,500,0.7,0,13,2,11,96,24,340,0.5,
190625,600,0.7,0,15,1,16,96,23.9,332,0.5,
190625,700,0.8,0,16,2,26,96,24.2,344,0.3,
190625,800,0.9,0,13,2,30,92,25.2,19,0.3,
190625,900,0.9,0,21,4,48,86,26.5,125,0.3,
190625,1000,1.1,0,15,4,51,80,27.9,171,0.4,
190625,1100,0.9,0,10,4,40,69,30,230,0.8,
190625,1200,0.7,0,6,5,31,59,31.9,230,0.5,
190625,1300,0.7,5,9,7,24,54,33.3,199,0.5,
190625,1400,0.6,7,7,7,27,50,34.1,184,0.5,
190625,1500,0.6,12,5,5,32,49,34.3,186,0.5,
190625,1600,0.6,3,6,5,17,51,33.9,179,0.6,
190625,1700,0.7,1,9,4,20,54,32.7,171,0.7,
190625,1800,0.6,1,8,3,20,57,31.8,216,1.2,
190625,1900,0.6,1,6,3,24,73,26.2,240,1.2,
190625,2000,0.6,0,9,2,18,80,24.8,215,0.5,
190625,2100,0.7,0,15,2,16,79,25.1,215,0.4,
190625,2200,-,-,-,-,24,79,25.4,216,0.5,
190625,2300,0.8,1,17,2,26,79,25.5,220,0.5,
190625,2400,0.7,0,15,2,30,78,25.7,227,0.5,
190626,100,0.7,0,15,2,25,82,25.4,212,0.5,
190626,200,0.7,0,14,2,35,84,25.3,223,0.5,
190626,300,0.7,0,9,2,34,84,25.3,227,0.6,
190626,400,0.7,0,11,2,19,85,25.2,242,0.5,
190626,500,0.8,0,10,3,38,87,24.8,226,0.5,
190626,600,0.8,0,12,3,50,87,24.6,243,0.5,
190626,700,0.9,0,10,3,45,83,25,211,0.5,
190626,800,0.8,0,6,3,37,69,27.7,217,0.6,
190626,900,0.7,2,4,4,34,59,29.7,240,0.5,
190626,1000,0.6,5,2,3,28,56,30.5,270,0.8,
190626,1100,0.5,8,2,3,21,54,31.4,254,0.8,
190626,1200,0.5,15,1,3,25,53,32.1,247,1,
190626,1300,0.5,21,0,4,19,50,32.8,262,0.8,
190626,1400,0.5,22,0,3,17,48,33.2,264,0.9,
190626,1500,0.6,25,2,3,15,51,32.8,233,0.7,
190626,1600,0.6,24,4,3,12,53,32.7,215,0.7,
190626,1700,0.6,15,4,3,25,55,32.2,213,0.6,
190626,1800,0.6,6,6,2,25,59,31.1,201,0.6,
190626,1900,0.6,1,4,2,17,73,27.2,219,1.1,
190626,2000,0.7,0,7,2,20,85,24.9,218,0.5,
190626,2100,-,-,-,-,19,84,25.5,199,0.4,
190626,2200,0.7,1,10,2,28,83,26,210,0.4,
190626,2300,0.6,0,5,2,26,81,26.4,218,0.5,
190626,2400,0.6,0,5,2,17,75,26.4,226,0.7,
190627,100,0.6,1,4,3,25,73,26.3,226,0.7,
190627,200,0.5,1,4,2,13,75,25.7,220,0.6,
190627,300,0.5,0,3,2,21,74,25.8,223,0.6,
190627,400,0.5,1,4,3,14,74,25.7,220,0.6,
190627,500,0.6,1,5,3,20,75,25.4,216,0.5,
190627,600,0.6,1,5,2,27,74,25.4,219,0.6,
190627,700,0.7,0,6,2,23,75,25.5,218,0.6,
190627,800,0.7,1,4,3,26,66,27.6,244,0.6,
190627,900,0.7,2,3,4,35,61,28.9,246,0.7,
190627,1000,0.6,4,2,4,26,56,30.5,247,0.6,
190627,1100,0.5,10,2,4,28,54,30.6,258,1,
190627,1200,0.5,14,1,3,37,52,31.1,253,1.2,
190627,1300,0.5,15,1,4,31,52,31.8,251,1.2,
190627,1400,0.5,20,1,3,26,53,31.3,254,1,
190627,1500,0.5,18,1,3,17,56,30.7,241,1,
190627,1600,0.6,15,3,3,19,60,29.6,236,1.4,
190627,1700,0.6,3,2,3,23,87,24.1,260,2,
190627,1800,0.6,1,2,3,23,89,22.9,251,0.8,
190627,1900,0.7,1,4,4,-,87,23,241,0.9,
190627,2000,-,-,-,-,17,85,23.5,235,0.9,
190627,2100,0.8,3,7,3,26,85,23.6,227,0.5,
190627,2200,0.9,1,7,2,35,85,23.8,215,0.6,
190627,2300,0.9,1,8,3,38,85,23.9,200,0.5,
190627,2400,1,1,8,3,38,85,24.1,217,0.5,
190628,100,0.8,1,7,3,41,81,24.4,217,0.5,
190628,200,0.8,1,7,3,35,80,24.4,210,0.3,
190628,300,0.9,0,7,3,34,81,24.5,197,0.5,
190628,400,0.7,0,6,2,30,81,24.6,219,0.6,
190628,500,0.6,0,4,2,25,81,24.8,230,0.6,
190628,600,0.7,0,5,2,34,81,25.1,226,0.7,
190628,700,0.9,0,6,2,38,82,25.1,212,0.5,
190628,800,0.9,0,6,3,51,79,26.1,223,0.5,
190628,900,0.8,1,5,5,52,67,28.3,236,0.6,
190628,1000,0.7,2,4,5,50,61,29.7,240,1,
190628,1100,0.7,3,4,7,48,59,30.3,227,0.9,
190628,1200,0.6,6,4,6,43,61,29.7,234,0.7,
190628,1300,0.6,7,3,6,39,56,31.3,234,0.7,
190628,1400,0.6,11,2,6,35,54,32.1,246,1,
190628,1500,0.6,9,1,5,26,56,31.2,253,1.3,
190628,1600,0.6,8,1,4,22,56,31.2,253,1.7,
190628,1700,0.6,7,1,4,32,57,30.6,246,1.7,
190628,1800,0.7,3,4,3,32,63,29.6,232,1,
190628,1900,-,-,-,-,39,72,27.5,241,2,
190628,2000,0.6,1,2,3,40,89,24.1,235,0.9,
190628,2100,0.7,0,3,3,22,85,24.2,238,0.6,
190628,2200,0.7,0,5,2,32,85,24.3,221,0.7,
190628,2300,0.7,0,5,2,23,83,24.4,219,0.6,
190628,2400,0.7,1,5,2,21,81,24.6,223,0.6,
190629,100,0.6,1,5,2,28,77,24.9,207,0.4,
190629,200,0.7,1,6,2,26,76,24.8,150,0.5,
190629,300,0.7,1,7,2,16,77,24.9,15,0.2,
190629,400,0.7,0,6,2,14,92,23.5,47,0.1,
190629,500,0.8,0,5,2,22,94,23.6,234,0.4,
190629,600,0.7,0,5,2,34,90,24,229,0.6,
190629,700,0.7,0,5,2,32,87,24.3,225,0.7,
190629,800,0.6,0,3,3,29,78,25.1,229,0.9,
190629,900,0.6,3,2,4,31,67,27.3,237,0.9,
190629,1000,0.6,6,2,4,24,60,29.2,237,0.7,
190629,1100,0.6,10,2,4,19,53,31.4,246,1.1,
190629,1200,0.5,14,1,4,24,52,31.3,259,1.2,
190629,1300,0.6,18,2,4,12,54,31.4,239,0.9,
190629,1400,0.6,20,2,4,19,57,30.9,204,0.5,
190629,1500,0.6,18,3,3,20,55,31.2,210,0.5,
190629,1600,0.6,16,2,3,23,53,31.6,205,0.6,
190629,1700,0.6,12,3,3,26,57,30.1,214,0.7,
190629,1800,-,-,-,-,23,62,28.9,198,0.5,
190629,1900,0.7,4,4,3,27,67,27.8,200,0.4,
190629,2000,0.7,1,5,2,20,71,27.1,190,0.3,
190629,2100,0.7,1,5,2,30,72,26.9,197,0.4,
190629,2200,0.6,1,4,2,34,73,26.8,197,0.3,
190629,2300,0.6,0,4,2,29,76,26.9,197,0.3,
190629,2400,0.6,0,3,2,23,75,26.9,202,0.4,
190630,100,0.6,1,2,2,27,75,26.8,215,0.5,
190630,200,0.5,1,1,2,25,84,25.2,217,0.6,
190630,300,0.5,0,1,2,20,88,24.3,216,0.5,
190630,400,0.6,0,1,2,-,89,24,209,0.4,
190630,500,0.6,0,3,2,18,88,24.3,215,0.3,
190630,600,0.6,0,3,2,25,89,24.3,204,0.3,
190630,700,0.6,0,2,2,21,90,24.1,202,0.4,
190630,800,0.7,0,3,2,16,90,24.6,189,0.4,
190630,900,0.7,0,3,2,19,88,25.3,196,0.4,
190630,1000,0.7,0,3,2,25,76,27.6,210,0.5,
190630,1100,0.6,3,2,3,25,64,29.5,213,0.6,
190630,1200,0.6,7,1,4,18,62,29.5,240,0.5,
190630,1300,0.6,12,1,3,23,69,28.2,277,0.7,
190630,1400,0.6,16,1,3,22,71,27.9,340,0.6,
190630,1500,0.6,13,1,2,16,76,27.3,346,0.6,
190630,1600,0.6,15,2,2,19,67,29,321,0.4,
190630,1700,-,-,-,-,30,63,29.7,264,0.6,
190630,1800,0.6,16,1,3,28,69,28.1,315,0.5,
190630,1900,0.7,2,3,3,25,74,27,240,0.8,
190630,2000,0.6,4,2,2,32,81,24.3,189,0.4,
190630,2100,0.7,2,6,2,20,80,24.5,213,0.5,
190630,2200,0.8,0,7,2,26,81,24.7,210,0.4,
190630,2300,1.2,0,8,2,23,83,24.7,121,0.4,
190630,2400,1.4,0,9,3,42,86,24.4,89,0.6,
190701,100,1.4,0,9,3,43,88,24.5,102,0.5,
190701,200,1.4,0,8,3,47,90,24.6,93,0.5,
190701,300,1.4,0,8,3,45,91,24.5,88,0.5,
190701,400,1.3,0,8,3,41,93,24.4,93,0.6,
190701,500,1.1,0,7,3,44,91,24.7,302,0.2,
190701,600,0.7,0,4,2,48,85,24.2,234,0.6,
190701,700,0.6,2,3,3,28,78,23.8,239,0.7,
190701,800,0.7,3,4,2,17,76,24.8,242,0.7,
190701,900,0.7,6,3,3,28,69,26.4,272,0.6,
190701,1000,0.6,8,3,3,26,63,28.3,259,0.6,
190701,1100,0.6,11,2,3,22,57,30.7,249,1,
190701,1200,0.6,17,1,3,24,53,31.7,253,0.8,
190701,1300,0.6,24,1,3,23,53,31.8,259,0.8,
190701,1400,0.6,22,2,3,20,58,30.8,220,0.8,
190701,1500,0.6,16,2,3,17,59,30.5,238,1,
190701,1600,-,-,-,-,21,69,29.2,223,0.7,
190701,1700,0.7,10,3,4,18,64,29.9,220,0.7,
190701,1800,0.8,1,6,4,31,68,29.1,207,0.5,
190701,1900,0.9,1,7,5,40,71,28.1,223,0.5,
190701,2000,1.1,0,11,4,44,75,27.2,215,0.5,
190701,2100,1.1,0,13,3,58,75,27.1,208,0.6,
190701,2200,1.1,0,12,3,59,75,26.8,215,0.6,
190701,2300,0.9,1,7,3,55,72,26.6,211,0.6,
190701,2400,0.8,1,6,3,47,73,26.3,224,0.6,
190702,100,0.7,0,5,2,44,73,26.2,230,0.6,
190702,200,0.6,1,4,2,36,74,25.9,228,0.6,
190702,300,0.6,0,4,2,27,76,25.5,229,0.6,
190702,400,0.6,0,3,2,21,75,25.6,239,0.7,
190702,500,0.6,0,3,2,35,75,25.6,244,0.7,
190702,600,0.6,0,4,2,33,77,25.3,236,0.6,
190702,700,0.8,0,4,2,30,77,25.4,239,0.6,
190702,800,0.9,0,4,2,39,75,26.1,246,0.6,
190702,900,0.9,0,5,3,45,71,27.2,245,0.6,
190702,1000,0.7,2,3,3,35,67,28.2,271,0.6,
190702,1100,0.6,4,2,4,28,60,29.8,270,0.7,
