??/?????/???,???????,CO,O3, NO2, SO2,PM10,Rel hum,Temp,Wind dir,Wind speed,PM2.5
,,at 3 m (ppm),at 3 m (ppb),at 3 m (ppb),at 3 m (ppb),at 3 m (???./??.?.),at 2 m (%RH),at 2 m ,at 10 m (Deg.M),at 10 m (m/s),at 3 m (???./??.?.)
180824,700,1.5,6,12,2,,100,27.1,,0,
180824,800,1.5,6,13,1,,100,27.7,,0,
180824,900,,,,,,93,29,,0,
180824,1000,0.9,12,17,1,,79,30.4,,0.5,
180824,1100,0.7,23,12,1,,71,31.4,,0.8,
180824,1200,0.6,27,8,0,,68,31.7,,1.6,
180824,1300,0.5,29,6,0,,66,31.9,,1.8,
180824,1400,0.5,5,9,0,,64,32.2,,1.3,
180824,1500,0.5,6,9,0,,66,32,,1.6,
180824,1600,0.6,56,10,0,,65,32.1,,1.3,
180824,1700,0.6,52,8,0,,83,29,,1.1,
180824,1800,0.8,11,14,0,,100,26,,0.1,
180824,1900,1.1,6,20,0,,100,26.6,,0.3,
180824,2000,1.1,6,20,0,,100,26.9,,0.2,
180824,2100,0.9,6,16,0,,100,27,,0.2,
180824,2200,0.9,5,14,0,,100,27,,0.2,
180824,2300,0.7,6,11,0,,100,26.8,,0.5,
180824,2400,0.6,6,9,0,,100,26.7,,0.5,
180825,100,0.6,6,8,0,,100,26.5,,0.3,
180825,200,0.6,6,8,0,,100,26.6,,0,
180825,300,0.6,6,8,0,,100,26.7,,0,
180825,400,0.5,7,7,0,,100,26.6,,0.1,
180825,500,0.5,2,7,0,,100,26.3,,0.1,
180825,600,0.6,34,8,0,,100,26.1,,0.1,
180825,700,0.8,32,10,0,,100,26.1,,0.1,
180825,800,1.1,6,11,0,,100,26.6,,0,
180825,900,,,,,,100,27.6,,0.2,
180825,1000,0.8,11,12,0,,100,28.7,,0.2,
180825,1100,0.8,15,12,0,,92,29.6,,0.5,
180825,1200,0.7,25,10,0,,83,30.2,,0.5,
180825,1300,0.6,29,9,0,,77,30.8,,0.8,
180825,1400,0.6,14,10,0,,74,31,,0.5,
180825,1500,0.6,9,12,0,,76,30.8,,1.1,
180825,1600,0.6,51,9,0,,89,28.2,,1.2,
180825,1700,0.6,41,8,0,,100,25.9,,0,
180825,1800,0.9,36,15,0,,100,25.9,,0,
180825,1900,1.2,33,19,0,,100,26.3,,0,
180825,2000,1.2,,21,0,,100,26.4,,0,
180825,2100,1.1,,17,0,,100,26.2,,0,
180825,2200,0.9,,15,0,,100,26,,0,
180825,2300,0.9,,13,0,,100,26.1,,0,
180825,2400,0.8,,10,0,,100,26.2,,0.1,
180826,100,0.7,,9,0,,100,26.2,,0,
180826,200,0.7,,7,0,,100,26.2,,0,
180826,300,0.7,5,7,0,,100,25.9,,0,
180826,400,0.7,5,6,0,,100,25.7,,0,
180826,500,0.7,5,7,0,,100,25.4,,0,
180826,600,0.7,6,7,0,,100,25.2,,0,
180826,700,0.8,5,9,0,,100,25.3,,0,
180826,800,1,2,10,0,,100,25.8,,0,
180826,900,,,,,,100,26.6,,0.1,
180826,1000,0.7,38,9,0,,100,27.8,,0.4,
180826,1100,0.7,44,7,0,,95,29.2,,0.6,
180826,1200,0.6,49,5,0,,84,29.9,,1.3,
180826,1300,0.6,22,5,0,,82,29.6,,1.7,
180826,1400,0.6,18,5,0,,92,28.8,,1.5,
180826,1500,0.5,21,6,0,,84,29.6,,1,
180826,1600,0.6,19,6,0,,80,29.8,,1.7,
180826,1700,0.6,14,6,0,,89,29.1,,1.6,
180826,1800,0.7,0,8,0,,96,28.7,,1.3,
180826,1900,0.7,0,11,0,,100,27.7,,0.7,
180826,2000,0.8,0,12,0,,100,26.7,,0.1,
180826,2100,0.7,0,12,0,,100,26.8,,0.6,
180826,2200,0.8,2,10,0,,100,26.8,,0,
180826,2300,0.8,31,9,0,,100,26.7,,0,
180826,2400,0.8,5,9,0,,100,26.5,,0,
180827,100,0.5,6,9,0,,100,25.7,,0.2,
180827,200,0.5,16,1,0,,100,24.5,,1.1,
180827,300,0.5,13,2,0,,100,24.4,,0,
180827,400,0.5,10,4,0,,100,24.5,,0,
180827,500,0.6,9,5,0,,100,24.5,,0,
180827,600,0.7,6,7,0,,100,24.5,,0,
180827,700,1.3,6,12,0,,100,24.8,,0,
180827,800,2.2,5,14,1,,100,25.5,,0,
180827,900,,,,,,100,26.2,,0,
180827,1000,1.3,7,17,0,,100,27.7,,0.1,
180827,1100,0.8,15,12,0,,95,29.2,,1,
180827,1200,0.7,26,10,0,,83,30.2,,1.3,
180827,1300,0.7,33,11,0,,100,27.5,,0.6,
180827,1400,0.7,36,11,0,,81,30.4,,0.9,
180827,1500,0.6,40,7,0,,71,31.3,,1.5,
180827,1600,0.6,27,7,0,,88,27.9,,1.6,
180827,1700,1.2,12,10,0,,100,24.4,,0.7,
180827,1800,1,6,15,0,,100,24.6,,0.1,
180827,1900,1.6,6,17,1,,100,25.4,,0,
180827,2000,1.4,5,15,0,,100,25.5,,0.2,
180827,2100,0.9,5,12,0,,100,25.3,,0.1,
180827,2200,1,5,11,0,,100,25.5,,0.3,
180827,2300,0.7,5,10,0,,100,25.5,,0.5,
180827,2400,0.7,5,10,0,,100,25.3,,0.2,
180828,100,0.6,5,9,0,,100,25.2,,0,
180828,200,0.6,6,8,0,,100,25.2,,0,
180828,300,0.6,5,8,0,,100,25.1,,0,
180828,400,0.6,0,8,0,,100,25.1,,0,
180828,500,0.7,0,9,0,,100,25.2,,0,
180828,600,0.9,2,11,0,,100,25.2,,0,
180828,700,1.7,33,15,1,,100,25.2,,0,
180828,800,2.3,33,19,2,,100,26.7,,0,
180828,900,,,,,,100,28.1,,0.1,
180828,1000,0.9,39,14,0,,89,29.6,,0.8,
180828,1100,0.6,52,10,1,,72,31.1,,1.2,
180828,1200,0.6,59,5,0,,64,32.1,,1,
180828,1300,0.5,38,5,0,,60,32.8,,2.1,
180828,1400,0.5,36,5,0,,60,33.2,,1.7,
180828,1500,0.5,36,8,0,,63,32.8,,1.6,
180828,1600,0.7,40,13,0,,72,31.8,,1.1,
180828,1700,0.7,17,9,0,,85,28.6,,0.9,
180828,1800,0.8,7,12,0,,100,25.1,,0.7,
180828,1900,1.1,0,15,0,,100,25.4,,0,
180828,2000,1.6,2,19,1,,100,26.1,,0,
180828,2100,1.7,33,19,1,,100,26.3,,0,
180828,2200,1.8,33,18,1,,100,26.5,,0,
180828,2300,1.7,32,16,1,,100,26.6,,0,
180828,2400,1.6,6,12,1,,100,26.7,,0,
180829,100,1.2,6,12,1,,100,26.6,,0,
180829,200,0.9,6,11,3,,100,26.6,,0.1,
180829,300,0.8,6,9,3,,100,26.6,,0,
180829,400,0.8,6,9,3,,100,26.4,,0,
180829,500,0.9,6,8,2,,100,26.2,,0,
180829,600,1.1,6,10,3,,100,26.2,,0,
180829,700,1.7,6,13,6,,100,26.5,,0,
180829,800,1.5,6,15,6,,100,27.5,,0.1,
180829,900,,,,,,89,29.1,,0.8,
180829,1000,0.7,16,7,3,,72,30.9,,1.4,
180829,1100,0.6,24,6,1,,67,31.7,,1.3,
180829,1200,0.6,29,7,0,,65,32.1,,1.5,
180829,1300,0.6,42,8,0,,67,32.1,,1.6,
180829,1400,0.6,63,7,0,,63,33.1,,1.4,
180829,1500,0.5,27,4,0,,58,33.3,,1.8,
180829,1600,0.5,26,4,0,,56,33.3,,1.9,
180829,1700,0.6,21,6,0,,58,32.7,,0.8,
180829,1800,0.7,16,10,0,,61,32.1,,0.6,
180829,1900,0.7,11,11,0,,66,31.1,,0.5,
180829,2000,0.5,11,4,0,,74,29.5,,0.3,
180829,2100,0.5,9,4,0,,82,29,,0.1,
180829,2200,0.5,9,3,0,,89,28.5,,0.2,
180829,2300,0.5,8,3,0,,95,28.1,,0.1,
180829,2400,0.5,7,4,0,,99,27.8,,0.1,
180830,100,0.5,6,6,0,,100,27.5,,0.1,
180830,200,0.5,7,4,0,,100,26.8,,0.2,
180830,300,0.5,6,5,0,,100,26.8,,0.1,
180830,400,0.5,0,6,0,,100,26.8,,0.1,
180830,500,0.5,2,6,0,,100,26.7,,0.4,
180830,600,0.7,31,7,2,,100,26.9,,0.1,
180830,700,1.2,6,9,4,,100,27.1,,0.1,
180830,800,1.2,7,13,4,,90,28.3,,0.5,
180830,900,,,,,,79,29.5,,1.2,
180830,1000,0.6,16,6,2,,72,30,,1.8,
180830,1100,0.6,21,6,1,,68,31,,1.3,
180830,1200,0.6,25,8,0,,68,31.3,,1.5,
180830,1300,0.6,42,6,0,,65,31.6,,1.6,
180830,1400,0.6,62,8,0,,65,31.8,,1.3,
180830,1500,0.6,58,9,0,,70,31.4,,1.9,
180830,1600,0.6,65,11,0,,69,31.6,,1.4,
180830,1700,0.8,45,15,0,,71,31.3,,1.2,
180830,1800,0.9,15,16,0,,75,30.7,,1,
180830,1900,0.9,10,16,0,,81,30.1,,0.7,
180830,2000,0.9,6,15,0,,75,30.1,,0.9,
180830,2100,0.8,7,11,0,,72,29.7,,0.5,
180830,2200,0.9,6,12,1,,75,29.3,,0.3,
180830,2300,0.8,6,12,1,,77,29.3,,0.1,
180830,2400,0.6,7,8,1,,92,27.3,,0.6,
180831,100,0.6,2,7,0,,100,25.9,,0.2,
180831,200,0.6,32,7,0,,100,26,,0,
180831,300,0.6,7,6,0,,100,26.2,,0,
180831,400,0.6,6,7,0,,100,26.2,,0,
180831,500,0.6,6,8,0,,100,26.2,,0.1,
180831,600,0.9,6,10,2,,100,26.4,,0,
180831,700,1.3,6,12,2,,100,26.7,,0.1,
180831,800,1.1,6,13,1,,94,28.1,,0.2,
180831,900,,,,,,82,29.3,,1.1,
180831,1000,0.7,20,8,0,,72,30.5,,1.1,
180831,1100,0.6,25,7,0,,71,30.9,,1.5,
180831,1200,0.6,32,6,0,,68,31.5,,1.7,
180831,1300,0.6,30,9,0,,69,31.4,,1.2,
180831,1400,0.6,34,9,0,,68,31.7,,1,
180831,1500,0.6,35,10,0,,70,31.6,,1.2,
180831,1600,0.7,33,12,0,,67,31.8,,0.7,
180831,1700,0.8,20,17,0,,69,31.2,,1.3,
180831,1800,0.8,9,11,0,,100,25.6,,0.8,
180831,1900,1,2,17,0,,100,25.8,,0.1,
180831,2000,1.2,31,18,0,,100,26.1,,0,
180831,2100,1.2,6,17,0,,100,26.3,,0,
180831,2200,1.3,6,17,1,,100,26.9,,0,
180831,2300,1,5,13,0,,100,26.4,,0.2,
180831,2400,0.8,5,11,0,,100,25.7,,0.5,
180901,100,0.6,5,10,0,,100,25.5,,0,
180901,200,0.7,5,11,0,,100,25.5,,0.1,
180901,300,0.7,5,11,0,,100,25.6,,0,
180901,400,0.8,5,10,0,,100,25.7,,0,
180901,500,1,6,10,0,,100,25.9,,0,
180901,600,1.2,6,11,0,,100,26,,0,
180901,700,1.4,6,11,0,,100,26,,0,
180901,800,1.2,6,13,0,,100,26.7,,0.1,
180901,900,,,,,,99,28.5,,0.2,
180901,1000,0.8,17,12,1,,80,30.4,,0.5,
180901,1100,0.6,29,9,1,,68,32,,0.7,
180901,1200,0.5,36,5,0,,62,32.9,,0.8,
180901,1300,0.5,41,3,0,,59,33.4,,0.5,
180901,1400,0.6,39,6,0,,60,33.1,,1,
180901,1500,0.5,41,5,0,,58,33.8,,0.6,
180901,1600,0.6,43,10,0,,58,34,,0.6,
180901,1700,0.6,37,14,0,,63,33,,1,
180901,1800,0.8,32,17,0,,66,32.5,,0.4,
180901,1900,0.7,16,12,0,,85,28.9,,0.7,
180901,2000,0.7,0,5,0,,100,25.1,,0,
180901,2100,0.9,2,11,0,,100,25.5,,0,
180901,2200,1.1,33,14,0,,100,26.1,,0,
180901,2300,1.1,31,13,0,,100,26.6,,0,
180901,2400,1.3,6,12,0,,100,26.8,,0,
180902,100,1.1,6,10,0,,100,26.9,,0,
180902,200,0.8,6,8,0,,100,26.6,,0,
180902,300,0.7,6,7,0,,100,26.6,,0,
180902,400,0.8,6,7,0,,100,26.3,,0,
180902,500,0.9,5,7,0,,100,26.3,,0,
180902,600,1,0,7,0,,100,26.4,,0,
180902,700,1.2,0,7,1,,100,26.4,,0,
180902,800,1.6,2,9,1,,100,27.7,,0,
180902,900,,,,,,82,30.2,,0.2,
180902,1000,0.6,45,5,0,,73,31.5,,0.7,
180902,1100,0.5,54,2,0,,68,32.1,,0.8,
180902,1200,0.6,56,3,0,,67,32.7,,0.4,
180902,1300,0.5,34,1,0,,62,33.6,,0.8,
180902,1400,0.5,35,2,0,,60,34.1,,0.4,
180902,1500,0.5,34,2,0,,58,34.6,,0.6,
180902,1600,0.5,31,2,0,,56,34.5,,0.4,
180902,1700,0.6,30,4,0,,56,34.5,,0.2,
180902,1800,0.6,27,7,0,,59,33.8,,0.1,
180902,1900,0.8,22,14,0,,76,31.6,,1.4,
180902,2000,0.7,0,11,0,,84,30.5,,1.5,
180902,2100,0.6,0,9,0,,85,29.7,,1.6,
180902,2200,0.7,3,11,0,,88,29,,0.5,
180902,2300,0.6,39,10,0,,88,28.9,,0.3,
180902,2400,0.6,39,9,0,,87,29.1,,0.5,
180903,100,0.5,41,5,0,,88,29,,0.4,
180903,200,0.6,37,7,0,,93,28.7,,0.1,
180903,300,0.5,37,6,0,,97,28.3,,0,
180903,400,0.6,36,6,0,,98,28,,0,
180903,500,0.6,35,7,0,,95,28,,0,
180903,600,0.8,34,9,0,,95,27.7,,0,
180903,700,1.2,32,11,1,,93,27.8,,0,
180903,800,1.4,7,11,1,,88,28.4,,0.2,
180903,900,,,,,,81,29.5,,0.5,
180903,1000,0.8,13,10,0,,73,30.9,,0.4,
180903,1100,0.7,23,13,1,,69,31.9,,0.6,
180903,1200,0.6,44,8,0,,63,32.5,,0.9,
180903,1300,0.6,45,8,0,,61,33.2,,0.6,
180903,1400,0.7,78,13,0,,63,33.4,,0.5,
180903,1500,0.7,85,12,0,,63,33.6,,0.4,
180903,1600,0.7,77,16,0,,62,33.6,,0.7,
180903,1700,0.8,34,16,0,,69,32.3,,1.5,
180903,1800,0.8,17,8,0,,99,24.3,,1,
180903,1900,1,7,16,0,,100,24.9,,0.1,
180903,2000,1,6,17,0,,100,25.2,,0,
180903,2100,1.1,6,19,0,,100,25.6,,0,
180903,2200,1,6,18,0,,100,25.6,,0,
180903,2300,0.9,6,15,0,,100,25.9,,0,
180903,2400,0.6,10,10,0,,100,25.3,,0.3,
180904,100,0.6,12,5,0,,100,25,,0,
180904,200,0.6,12,5,0,,100,25,,0,
180904,300,0.6,11,6,0,,100,25,,0,
180904,400,0.6,8,10,0,,100,25.1,,0,
180904,500,0.7,7,11,0,,100,25.2,,0,
180904,600,0.9,6,12,0,,100,25.3,,0,
180904,700,1.3,2,15,0,,100,25.6,,0,
180904,800,1.6,33,18,1,,100,26.9,,0,
180904,900,,,,,,94,28.9,,0.5,
180904,1000,0.8,45,14,0,,82,29.8,,0.7,
180904,1100,0.7,53,10,0,,71,30.9,,0.9,
180904,1200,0.7,37,9,0,,69,31.4,,1.3,
180904,1300,0.6,40,9,0,,67,31.7,,1.3,
180904,1400,0.6,37,10,0,,67,31.6,,1.2,
180904,1500,0.6,12,10,0,,67,31.6,,1.6,
180904,1600,0.6,10,8,0,,67,31.7,,2,
180904,1700,0.7,5,11,0,,70,31.2,,1.8,
180904,1800,0.8,48,9,0,,83,29,,0.5,
180904,1900,0.6,46,9,0,,100,25.1,,0.9,
180904,2000,0.8,38,17,0,,100,24.8,,0.7,
180904,2100,1,34,20,0,,100,25,,0.4,
180904,2200,1,34,18,0,,100,25.5,,0,
180904,2300,0.9,34,18,0,,100,25.9,,0,
180904,2400,0.9,34,18,0,,100,26.7,,0.5,
180905,100,0.7,34,16,0,,100,27,,0.2,
180905,200,0.7,35,10,0,,100,26.9,,0.2,
180905,300,0.7,33,10,0,,100,26.7,,0.5,
180905,400,0.7,6,10,0,,100,26.3,,0,
180905,500,0.6,11,7,0,,100,25.8,,0.3,
180905,600,0.8,10,12,0,,100,25.7,,0.1,
180905,700,1.4,7,17,0,,100,25.7,,0.1,
180905,800,1.8,6,18,1,,100,25.9,,0.1,
180905,900,,,,,,100,26.7,,0.1,
180905,1000,1.1,37,17,2,,95,28.2,,0.3,
180905,1100,0.8,48,13,2,,76,30.4,,0.7,
180905,1200,0.6,50,7,,,65,31.8,,0.9,
180905,1300,,60,7,1,,63,32.5,,1,
180905,1400,0.3,38,6,0,,58,33.1,,0.7,
180905,1500,0.2,38,4,0,,58,33.2,,0.4,
180905,1600,0.3,30,6,0,,57,33.1,,0.9,
180905,1700,0.4,24,8,1,,57,33.2,,0.5,
180905,1800,0.3,0,6,0,,86,27.5,,1.4,
180905,1900,0.4,0,7,0,,100,24.8,,0.1,
180905,2000,0.5,0,11,0,,100,24.9,,0,
180905,2100,0.7,0,14,1,,100,25.2,,0.1,
180905,2200,0.7,2,13,1,,100,25.4,,0,
180905,2300,0.5,32,12,0,,100,25.3,,0,
180905,2400,0.5,7,11,0,,100,25.1,,0,
180906,100,0.3,6,12,0,,100,25.1,,0,
180906,200,0.3,6,11,1,,100,25.3,,0.1,
180906,300,0.3,7,11,1,,100,25.4,,0.1,
180906,400,0.3,8,9,1,,100,25.5,,0.3,
180906,500,0.4,7,9,1,,100,25.7,,0.2,
180906,600,0.5,6,11,1,,100,25.7,,0.1,
180906,700,1.3,6,13,2,,100,25.8,,0,
180906,800,1.2,7,13,2,,99,27,,0.6,
180906,900,,,,,,85,29.1,,0.8,
180906,1000,0.3,0,6,1,,72,30.6,,0.6,
180906,1100,0.3,1,5,1,,66,31.8,,0.7,
180906,1200,0.3,2,4,1,,60,33.2,,0.5,
180906,1300,0.2,15,3,0,,60,33.2,,0.8,
180906,1400,0.3,35,5,0,,60,33.5,,0.5,
180906,1500,0.3,31,4,0,,57,34.1,,0.6,
180906,1600,0.4,28,8,0,,56,34.5,,0.2,
180906,1700,0.5,28,12,0,,54,34.6,,0.2,
180906,1800,0.5,26,12,0,,55,34,,0.1,
180906,1900,0.5,23,10,0,,62,32.6,,0.4,
180906,2000,0.5,15,9,0,,100,26.7,,0.3,
180906,2100,0.7,7,15,1,,100,26.8,,0,
180906,2200,0.5,7,13,0,,100,27,,0.6,
180906,2300,0.5,6,14,0,,100,27,,0.5,
180906,2400,0.4,6,15,1,,100,26.9,,0.1,
180907,100,0.3,8,12,1,,100,26.9,,0.1,
180907,200,0.3,3,9,1,,100,26.9,,0.2,
180907,300,0.3,37,9,1,,100,26.9,,0,
180907,400,0.4,35,11,2,,100,26.9,,0,
180907,500,0.4,35,10,2,,100,26.9,,0,
180907,600,0.5,34,11,2,,100,26.8,,0.3,
180907,700,1,34,11,2,,100,26.9,,0.2,
180907,800,0.8,35,10,1,,96,28,,0.5,
180907,900,,,,,,80,30,,0.7,
180907,1000,0.3,24,3,1,,69,31.8,,0.4,
180907,1100,0.3,30,3,1,,62,33.2,,0.5,
180907,1200,0.4,33,6,1,,59,34.1,,0.6,
180907,1300,0.4,35,9,1,,57,34.7,,0.7,
180907,1400,0.4,41,8,0,,55,35.1,,0.5,
180907,1500,0.5,45,12,0,,56,35.2,,0.5,
180907,1600,0.6,39,22,1,,54,35.1,,0.7,
180907,1700,1,9,28,1,,55,34.5,,0.3,
180907,1800,0.5,21,16,1,,56,34.2,,0,
180907,1900,0.4,55,10,0,,63,33.2,,0,
180907,2000,0.6,12,16,1,,67,32,,0,
180907,2100,0.5,7,18,1,,69,31.4,,0.1,
180907,2200,0.5,12,17,1,,83,30.7,,0.6,
180907,2300,0.5,9,15,0,,85,30.5,,0.1,
180907,2400,0.4,8,12,1,,87,29.9,,0.5,
180908,100,0.3,13,8,1,,79,29.4,,0.8,
180908,200,0.2,15,5,1,,80,28.8,,0.5,
180908,300,0.2,16,3,1,,81,28.6,,0.1,
180908,400,0.2,15,2,0,,84,28.2,,0.1,
180908,500,0.2,0,3,0,,86,27.9,,0.1,
180908,600,0.3,3,6,0,,87,27.8,,0.1,
180908,700,0.4,39,8,0,,87,27.8,,0.1,
180908,800,0.6,37,19,1,,86,28.2,,0.1,
180908,900,,,,,,82,28.9,,0,
180908,1000,0.3,18,5,1,,79,29.5,,0.3,
180908,1100,0.3,22,5,1,,76,30.1,,0.2,
180908,1200,0.3,28,6,1,,74,30.8,,0.2,
180908,1300,0.6,28,15,1,,70,31.8,,0.5,
180908,1400,0.6,34,14,1,,75,31,,0.8,
180908,1500,0.7,23,25,1,,76,31,,0.6,
180908,1600,0.5,26,22,1,,73,31.5,,0.1,
180908,1700,0.5,39,17,1,,73,31.7,,0,
180908,1800,0.5,47,17,1,,74,31.2,,0,
180908,1900,0.6,35,20,1,,78,30.8,,0,
180908,2000,0.7,15,30,1,,82,30.2,,0.4,
180908,2100,0.9,3,33,1,,85,29.6,,0.1,
180908,2200,0.7,35,28,1,,90,29.3,,0.1,
180908,2300,0.7,35,26,1,,89,28.9,,0.2,
180908,2400,0.6,36,24,0,,92,28.5,,0.2,
180909,100,0.6,37,23,0,,93,28.3,,0.1,
180909,200,0.6,36,23,0,,96,28,,0,
180909,300,0.5,37,22,0,,99,27.7,,0,
180909,400,0.4,48,12,0,,100,27.3,,0.1,
180909,500,0.4,44,11,0,,100,27.2,,0,
180909,600,0.6,7,19,0,,100,27.3,,0,
180909,700,0.7,7,17,1,,100,27.3,,0,
180909,800,0.7,10,17,1,,100,27.7,,0.1,
180909,900,,,,,,98,29.2,,0,
180909,1000,0.6,26,16,1,,86,30.9,,0.1,
180909,1100,0.5,46,12,1,,76,32.2,,0.2,
180909,1200,0.6,52,21,1,,68,33.6,,1,
180909,1300,0.5,42,19,1,,74,32.4,,1,
180909,1400,0.3,55,8,0,,100,25.2,,0.9,
180909,1500,0.5,39,14,0,,100,24.6,,0,
180909,1600,0.6,33,19,0,,100,25.9,,0,
180909,1700,0.8,26,35,0,,100,26.9,,0,
180909,1800,1.2,13,49,0,,100,27.8,,0,
180909,1900,1.6,7,55,1,,100,28,,0,
180909,2000,1.5,8,53,1,,100,28.3,,0,
180909,2100,1.2,7,44,1,,100,28.4,,0,
180909,2200,0.8,2,31,1,,100,27.9,,0,
180909,2300,0.8,32,30,1,,100,27.5,,0,
180909,2400,0.7,7,26,0,,100,27.1,,0,
180910,100,0.4,22,15,0,,100,26.5,,0,
180910,200,0.4,30,9,0,,100,26.4,,0,
180910,300,0.4,20,12,0,,100,26.4,,0,
180910,400,0.4,15,12,0,,100,26.3,,0,
180910,500,0.5,10,16,0,,100,26.4,,0,
180910,600,0.7,7,18,1,,100,26.5,,0,
180910,700,0.9,6,17,1,,100,26.5,,0,
180910,800,1.1,8,29,1,,100,27.7,,0,
180910,900,,,,,,100,28.8,,0,
180910,1000,0.8,43,25,1,,94,30.2,,0,
180910,1100,0.8,32,24,1,,83,31.3,,0,
180910,1200,0.9,43,26,1,,82,31.1,,0.1,
180910,1300,0.6,69,17,1,,79,31.8,,0.2,
180910,1400,0.7,71,21,1,,74,32.6,,0.1,
180910,1500,0.7,77,26,1,,77,32.1,,0.4,
180910,1600,0.7,76,28,1,,73,32.6,,0.1,
180910,1700,1,72,41,1,,74,32.4,,0.3,
180910,1800,0.8,58,37,1,,75,31.1,,0.8,
180910,1900,1.1,8,51,1,,82,30.5,,0.5,
180910,2000,1.1,10,47,1,,87,30.3,,0.4,
180910,2100,0.7,60,26,1,,88,30,,0.8,
180910,2200,0.5,50,16,1,,90,29.3,,0.7,
180910,2300,0.4,49,12,0,,93,28.6,,0.2,
180910,2400,0.3,49,6,0,,95,28.3,,0.1,
180911,100,0.3,43,10,0,,100,28.1,,0.1,
180911,200,0.4,39,10,1,,100,27.9,,0.3,
180911,300,0.2,41,2,1,,100,26.6,,1.2,
180911,400,0.2,15,1,0,,100,25.5,,0.6,
180911,500,0.3,10,4,0,,100,25.5,,0,
180911,600,0.5,6,9,1,,100,26,,0,
180911,700,1,6,10,2,,100,26.4,,0,
180911,800,1.1,7,9,2,,100,27.7,,0.5,
180911,900,,,,,,92,28.8,,1,
180911,1000,0.4,14,6,2,,79,30.6,,0.7,
180911,1100,0.4,23,6,1,,67,32.9,,0.3,
180911,1200,0.4,30,4,1,,63,33.5,,0.4,
180911,1300,0.4,20,4,1,,61,33.8,,0.4,
180911,1400,0.3,40,7,0,,60,34,,0.5,
180911,1500,0.3,40,4,0,,57,34.5,,0.4,
180911,1600,0.4,37,8,0,,56,34.6,,0.4,
180911,1700,0.4,38,7,0,,56,34.7,,0.3,
180911,1800,0.4,35,10,0,,58,34.3,,0.1,
180911,1900,0.7,22,22,0,,72,32.3,,0.7,
180911,2000,0.6,17,19,0,,81,31.2,,0.6,
180911,2100,0.6,14,20,1,,80,31,,0.2,
180911,2200,0.4,18,11,0,,86,30.6,,1,
180911,2300,0.3,20,7,0,,82,30.1,,1,
180911,2400,0.3,16,7,0,,84,29.7,,0.5,
180912,100,0.3,0,8,0,,88,29.4,,0.3,
180912,200,0.3,0,8,1,,95,29,,0.4,
180912,300,0.4,0,13,2,,99,28.7,,0.1,
180912,400,0.3,0,6,1,,98,28.2,,0,
180912,500,0.4,3,5,1,,100,26.9,,0,
180912,600,0.4,34,7,1,,100,26.4,,0,
180912,700,1,34,9,1,,100,26.2,,0,
180912,800,1.2,34,29,1,,100,26.5,,0,
180912,900,,,,,,100,27.3,,0.1,
180912,1000,0.6,37,10,2,,95,28.6,,0.6,
180912,1100,0.4,42,8,1,,82,30,,0.9,
180912,1200,0.4,54,5,1,,70,31.6,,0.5,
180912,1300,0.3,33,5,1,,64,32.4,,0.6,
180912,1400,0.3,34,4,1,,59,33.6,,0.7,
180912,1500,0.3,37,4,0,,59,34,,0.6,
180912,1600,0.3,32,7,0,,60,33.7,,0.5,
180912,1700,0.5,2,12,1,,64,32.8,,0.3,
180912,1800,0.7,0,23,1,,75,31.6,,0.4,
180912,1900,0.8,0,22,1,,78,31,,0.1,
180912,2000,0.7,0,18,1,,91,29.3,,1,
180912,2100,0.8,0,19,1,,100,27.4,,0.3,
180912,2200,0.7,3,19,1,,100,27.4,,0.1,
180912,2300,0.7,32,17,0,,100,26.8,,0.2,
180912,2400,0.5,6,15,0,,100,26.2,,0.1,
180913,100,0.4,10,11,0,,100,26.1,,0,
180913,200,0.4,6,14,0,,100,26.3,,0,
180913,300,0.4,6,11,0,,100,26.2,,0,
180913,400,0.3,6,10,0,,100,25.9,,0,
180913,500,0.4,0,12,1,,100,26,,0,
180913,600,0.6,3,12,1,,100,26.3,,0,
180913,700,1,34,12,2,,100,26.9,,0,
180913,800,0.8,33,10,2,,97,28,,0,
180913,900,,,,,,85,29.3,,0.2,
180913,1000,0.3,16,4,1,,73,30.6,,0.3,
180913,1100,0.3,25,4,1,,68,31.5,,0.4,
180913,1200,0.4,31,5,1,,63,32.5,,0.2,
180913,1300,0.3,37,5,1,,64,32.6,,0.3,
180913,1400,0.4,37,6,1,,58,33.8,,0.4,
180913,1500,0.3,33,6,0,,55,33.6,,0.6,
180913,1600,0.6,25,14,1,,59,33.1,,0.9,
180913,1700,0.7,22,19,1,,63,32.1,,0.1,
180913,1800,0.6,24,17,1,,66,31.7,,0.3,
180913,1900,0.5,0,10,0,,95,28.5,,2.4,
180913,2000,0.5,0,9,0,,100,27.6,,1.7,
180913,2100,0.4,0,9,0,,100,27.3,,0.4,
180913,2200,0.4,3,9,0,,100,26,,0.5,
180913,2300,0.4,34,9,0,,100,25.6,,0.2,
180913,2400,0.4,33,8,0,,100,25.5,,0,
180914,100,0.3,11,4,0,,100,25.1,,0.3,
180914,200,0.2,14,1,0,,100,24.8,,0.4,
180914,300,0.3,12,2,0,,100,24.7,,0.2,
180914,400,0.3,9,5,0,,100,24.6,,0,
180914,500,0.3,7,6,0,,100,24.7,,0,
180914,600,0.4,6,7,0,,100,24.8,,0,
180914,700,0.9,0,10,1,,100,24.8,,0,
